V1,travel,sleep,work_act,household_combine,Leisure_Combine,Others,work_per_week,wage,year,education,sex,metropolitan,age,partner,child_num
33047,70,555,190,292,262,71,40,24.125,2004,44,2,1,36,1,3
33048,37,495,505,135,220,48,51,10.1960784314,2004,39,1,1,34,3,2
33049,225,300,604,0,56,255,35,25.2745714286,2004,43,2,1,58,3,0
33055,203,420,390,72,175,180,35,30.2197142857,2004,43,2,1,47,3,2
33063,200,380,560,5,280,15,40,13.7,2004,40,1,1,39,1,0
33064,70,540,525,45,235,25,55,6.99290909091,2004,44,1,1,26,2,0
33073,60,450,548,312,40,30,40,24.03825,2004,39,1,1,48,1,2
33074,150,355,435,180,145,175,40,14.90375,2004,40,2,1,46,3,0
33081,17,690,165,253,230,85,40,26.44225,2004,41,2,1,46,3,1
33084,140,360,405,30,370,135,40,22,2004,39,1,1,54,3,0
33100,173,270,457,305,155,80,40,8.5,2004,39,2,1,29,2,4
33103,116,265,510,91,398,60,40,8.91,2004,36,2,1,29,3,6
33108,78,510,515,45,247,45,40,24.519,2004,39,1,2,51,3,0
33111,165,345,460,30,170,270,40,19.23075,2004,39,2,2,55,1,0
33118,136,565,215,197,312,15,40,12.5,2004,39,1,1,65,1,0
33132,105,406,547,10,180,192,50,11.5,2004,42,2,1,49,1,0
33133,115,450,415,30,385,45,47,10.6382978723,2004,39,1,1,37,3,2
33134,117,420,420,229,149,105,40,21.6345,2004,43,2,1,34,1,2
33138,70,605,180,0,165,420,36,21.5,2004,42,2,1,22,3,0
33139,10,480,490,0,430,30,45,17.9486666667,2004,43,1,1,35,3,0
33141,167,225,468,225,200,155,40,27.37,2004,43,2,2,29,1,2
33142,148,435,465,46,280,66,40,4.23,2004,41,2,2,28,3,0
33148,100,475,450,305,110,0,37,7.20810810811,2004,39,2,1,27,3,3
33150,55,545,455,10,250,125,40,14,2004,39,1,1,55,1,0
33151,80,435,400,40,250,235,55,16.7830909091,2004,43,1,1,32,1,0
33153,25,555,500,105,175,80,40,15.5,2004,40,2,1,39,1,1
33154,30,390,570,120,165,165,64,17.90359375,2004,44,2,2,54,1,0
33158,35,540,738,20,90,17,50,26.923,2004,39,1,2,29,2,0
33170,11,450,607,0,342,30,45,15.3844444444,2004,46,2,1,48,3,0
33172,147,420,496,29,313,35,50,14.7692,2004,40,1,1,63,1,0
33180,54,420,489,146,196,135,40,9,2004,42,2,1,28,1,1
33183,0,510,60,595,275,0,40,28.846,2004,38,1,1,50,3,1
33184,122,401,450,267,80,120,40,10,2004,33,2,1,33,1,3
33190,50,615,75,35,400,265,58,10.3448275862,2004,34,1,1,29,1,2
33195,62,510,471,157,210,30,40,1.75,2004,39,1,1,41,3,1
33202,60,345,539,90,376,30,40,62.5,2004,45,2,1,28,1,0
33205,50,430,455,95,285,125,40,25,2004,43,2,2,50,3,0
33206,45,480,435,35,305,140,40,12.375,2004,39,1,1,64,1,0
33210,130,360,510,84,148,208,40,11.62,2004,39,1,2,42,3,0
33215,40,460,300,235,345,60,72,11.8055555556,2004,39,1,1,23,1,2
33217,44,450,509,0,282,155,43,10.733255814,2004,43,2,1,34,3,3
33219,60,460,450,255,135,80,50,23.125,2004,44,2,1,43,1,1
33225,55,435,650,155,70,75,60,10.2563333333,2004,43,2,1,28,1,2
33226,30,60,420,0,930,0,60,10,2004,40,1,1,43,1,2
33228,60,510,690,0,90,90,40,14.875,2004,39,2,1,27,3,0
33233,91,510,435,198,163,43,37,8.91891891892,2004,43,2,2,38,1,2
33235,120,335,810,55,100,20,60,7.30766666667,2004,39,1,2,27,1,3
33239,265,510,240,165,170,90,60,25.641,2004,46,1,1,61,1,0
33243,60,555,375,295,150,5,65,9.23076923077,2004,34,1,1,31,1,3
33244,55,420,285,340,200,140,54,12.4642592593,2004,43,1,1,24,1,2
33246,90,555,420,5,290,80,38,9.43421052632,2004,39,1,1,48,3,0
33252,40,450,565,0,295,90,58,13.2625862069,2004,43,2,1,38,1,0
33256,60,370,520,95,310,85,50,10.5,2004,39,1,2,44,1,3
33260,120,510,570,60,150,30,40,6.25,2004,39,1,1,36,1,1
33262,70,345,525,45,360,95,50,22.2222,2004,44,1,1,51,3,0
33264,80,360,750,0,190,60,55,52.4474545455,2004,43,1,1,44,1,3
33266,20,450,585,115,203,67,50,17,2004,39,1,1,39,3,0
33268,30,495,840,0,15,60,37,7.56756756757,2004,38,2,1,50,1,2
33276,20,505,600,90,185,40,45,10.6666666667,2004,40,2,1,22,3,0
33277,120,435,472,88,145,180,45,44.8717777778,2004,45,2,1,41,3,0
33279,120,405,20,120,155,620,45,50.4273333333,2004,43,1,1,44,1,3
33280,145,340,525,235,105,90,50,18.4614,2004,40,1,1,53,1,0
33321,170,375,690,10,135,60,70,17.5822857143,2004,40,1,1,51,3,0
33324,97,448,630,25,95,145,40,9.55,2004,41,2,2,48,3,0
33331,90,690,180,0,210,270,40,31.25,2004,46,1,1,48,1,1
33338,32,538,498,32,255,85,55,10.9090909091,2004,37,2,1,32,3,3
33342,4,270,1076,0,45,45,55,36.3636363636,2004,43,1,1,28,1,1
33345,150,300,765,45,60,120,45,24.6153333333,2004,43,2,2,44,3,1
33348,200,269,555,6,325,85,60,16.0255,2004,40,2,1,51,3,0
33349,32,678,180,180,370,0,40,21.6345,2004,39,1,1,49,1,0
33357,67,388,435,195,290,65,38,7.77973684211,2004,40,2,2,38,3,0
33358,60,465,450,120,165,180,40,20,2004,43,2,2,37,1,2
33372,50,465,495,45,235,150,40,16.25,2004,40,2,1,37,3,1
33382,75,460,680,30,165,30,48,13.7166666667,2004,39,1,2,31,1,1
33388,90,450,540,0,330,30,50,10,2004,40,1,1,28,1,3
33393,0,420,30,600,270,120,65,44.3786153846,2004,43,1,1,49,1,1
33396,142,436,570,122,120,50,50,14.6152,2004,35,1,1,36,1,3
33407,75,420,470,2,385,88,40,43.269,2004,43,1,1,53,1,1
33417,20,340,695,55,285,45,50,30.7692,2004,44,2,1,57,3,0
33424,160,434,460,16,150,220,40,8.5,2004,43,2,1,54,1,0
33426,26,420,104,90,765,35,45,13.1777777778,2004,36,1,2,57,1,0
33427,60,555,520,20,190,95,40,15.57675,2004,41,2,1,45,3,0
33428,80,480,720,0,110,50,40,17.6875,2004,39,1,1,43,1,0
33430,90,580,240,330,200,0,70,14.1714285714,2004,43,2,2,45,3,1
33440,75,417,460,211,162,115,40,21.22,2004,41,2,2,38,1,3
33441,60,540,375,35,370,60,60,7.37166666667,2004,43,1,1,25,1,0
33442,30,510,470,85,225,120,45,42.7348888889,2004,43,1,1,43,1,2
33449,105,435,645,20,190,45,51,18.8535294118,2004,41,1,1,58,1,0
33455,100,275,570,0,255,240,70,6.54857142857,2004,39,1,2,43,1,2
33468,6,420,628,0,341,45,60,18.5833333333,2004,40,1,1,45,1,2
33469,100,510,470,0,270,90,40,20,2004,44,1,1,56,1,0
33484,90,460,420,150,215,105,36,5.16805555556,2004,40,2,1,41,1,2
33485,51,435,454,173,327,0,40,8.5,2004,41,2,2,26,3,2
33489,60,380,450,160,255,135,40,16.5,2004,41,2,1,48,1,1
33493,130,345,445,335,125,60,40,16,2004,40,2,1,29,1,2
33496,120,460,420,5,180,255,36,25,2004,42,2,1,56,3,0
33499,35,510,475,90,295,35,40,9.5,2004,43,1,1,58,1,0
33500,110,480,435,35,230,150,45,13.8666666667,2004,43,1,1,49,3,0
33505,359,600,276,60,145,0,50,31.6,2004,41,1,1,46,1,1
33509,0,440,500,140,330,30,44,51.1363636364,2004,43,2,1,50,1,0
33510,90,595,720,0,35,0,64,13.75,2004,39,1,1,47,1,2
33514,85,438,525,7,240,145,40,38.4615,2004,39,2,1,53,3,0
33515,40,405,514,155,281,45,38,25.8947368421,2004,44,2,2,55,1,0
33519,95,442,655,0,188,60,60,16.0255,2004,42,1,1,42,1,2
33529,31,375,875,25,102,32,65,25.1478461538,2004,43,1,1,39,1,3
33535,20,450,783,7,110,70,45,10.6835555556,2004,43,2,1,54,3,0
33547,31,630,120,60,289,310,40,34.61525,2004,43,2,1,29,1,0
33550,65,480,455,160,170,110,40,15,2004,39,2,1,50,3,0
33553,41,495,245,310,249,100,40,17.3075,2004,43,2,1,58,1,0
33558,60,480,475,25,175,225,45,42.7348888889,2004,40,2,1,61,3,0
33559,60,565,150,30,285,350,50,20.3076,2004,44,1,1,53,1,0
33562,45,450,450,57,348,90,40,11.5,2004,39,2,1,42,3,0
33567,14,570,578,0,213,65,48,12.5,2004,39,2,2,40,3,0
33569,30,475,360,465,65,45,75,17.8204,2004,40,1,1,53,1,1
33571,31,540,480,47,310,32,40,10.659,2004,39,2,2,46,1,2
33576,78,445,450,262,125,80,40,26.44225,2004,46,1,1,47,1,2
33578,85,465,500,0,320,70,77,11.1038961039,2004,40,1,1,51,3,0
33579,60,860,45,260,175,40,50,42.3076,2004,44,1,1,39,1,1
33581,10,480,710,60,180,0,40,60.096,2004,43,1,1,57,1,0
33585,115,470,30,440,194,191,50,15.3846,2004,44,2,2,47,1,3
33586,80,540,470,65,230,55,40,13,2004,39,1,1,56,1,0
33589,85,430,705,105,75,40,36,22.2222222222,2004,43,2,1,29,1,2
33590,95,475,465,0,320,85,35,7,2004,39,1,1,69,1,0
33592,272,390,475,38,140,125,50,11.304,2004,39,1,1,40,1,3
33594,120,225,495,0,490,110,40,10.5,2004,39,2,1,38,3,0
33595,130,390,568,227,65,60,66,9.03257575758,2004,43,2,1,44,1,2
33596,134,420,483,54,214,135,40,32.5,2004,43,1,1,49,1,2
33601,87,450,493,120,80,210,40,4.8075,2004,39,2,1,36,1,0
33608,102,300,487,175,316,60,45,26.6666666667,2004,43,2,1,43,3,1
33621,20,420,240,555,205,0,36,11.4472222222,2004,39,2,2,54,3,0
33623,80,450,470,250,130,60,40,36.93175,2004,43,2,1,40,1,2
33626,125,390,465,0,415,45,55,20.9789090909,2004,43,1,1,27,3,0
33630,132,390,378,52,393,95,38,28.34,2004,39,2,1,55,1,0
33633,85,513,600,132,80,30,50,16.1538,2004,39,2,1,38,1,2
33635,50,435,630,145,150,30,55,25.1747272727,2004,35,1,1,35,1,4
33637,187,438,456,82,150,127,40,14.1,2004,40,2,1,43,3,2
33646,30,420,495,375,30,90,40,8,2004,39,2,1,39,1,3
33648,20,540,485,30,365,0,40,19.1,2004,34,1,1,41,3,0
33652,50,500,435,130,260,65,48,14.5833333333,2004,40,2,1,22,3,0
33653,30,0,180,0,360,870,40,20,2004,40,1,1,38,2,1
33655,20,480,150,310,450,30,48,22.0352083333,2004,40,1,1,35,1,1
33656,180,265,480,167,178,170,55,20.9789090909,2004,40,1,1,41,1,3
33659,90,495,465,120,40,230,35,7.14285714286,2004,39,2,1,31,1,2
33661,20,360,560,420,20,60,36,20,2004,41,2,2,35,1,2
33662,50,510,627,0,215,38,57,15.1821052632,2004,43,1,1,31,3,0
33664,253,545,15,401,105,121,70,35.7142857143,2004,45,1,2,42,1,2
33671,93,244,530,21,472,80,60,8.61666666667,2004,43,2,1,22,3,0
33675,120,390,535,0,320,75,40,21.6345,2004,41,1,1,54,1,0
33676,83,435,391,57,253,221,36,18.6963888889,2004,40,2,1,43,3,1
33678,40,515,450,60,325,50,40,15,2004,40,1,1,30,3,2
33683,75,675,585,35,30,40,50,7.12,2004,43,2,1,36,3,3
33684,80,390,480,260,230,0,58,33.1563793103,2004,40,1,1,34,1,2
33689,40,420,595,120,130,135,60,3.846,2004,37,2,1,30,1,1
33692,90,510,600,0,195,45,40,8.6,2004,34,1,1,61,1,1
33694,135,435,480,20,180,190,40,7,2004,35,2,1,21,1,1
33695,90,464,510,1,315,60,48,24.0383333333,2004,40,1,2,44,1,0
33697,105,240,625,205,215,50,50,26.923,2004,46,1,1,43,1,1
33700,120,510,450,130,140,90,38,5.50184210526,2004,40,2,1,41,3,3
33706,114,350,333,21,497,125,38,7.89473684211,2004,40,1,1,20,3,0
33709,60,405,510,120,300,45,40,21.15375,2004,39,1,1,58,1,0
33710,40,700,505,90,45,60,40,5.125,2004,37,2,1,39,1,0
33714,110,330,530,55,315,100,40,23.4,2004,39,1,2,40,3,1
33715,100,410,455,150,145,180,40,12.45,2004,40,2,2,49,1,1
33718,71,420,507,204,148,90,48,20.031875,2004,43,2,1,59,3,1
33719,90,540,455,155,110,90,40,14.423,2004,40,1,1,27,1,3
33725,133,370,495,98,15,329,40,3.125,2004,40,2,1,34,3,2
33728,20,419,510,61,324,106,40,12.7,2004,39,1,1,53,3,0
33733,30,435,515,60,330,70,45,14.564,2004,40,1,1,41,1,3
33735,14,420,518,75,353,60,50,27.8,2004,40,1,2,43,1,1
33740,150,320,480,125,320,45,45,10.8888888889,2004,40,1,1,28,1,1
33741,35,430,740,110,30,95,60,19.7166666667,2004,40,1,1,54,3,0
33742,145,500,475,159,131,30,50,53.846,2004,40,1,1,43,1,2
33745,30,470,600,0,315,25,43,21.9418604651,2004,39,1,2,59,1,0
33750,70,420,640,80,150,80,55,11.0978181818,2004,40,1,1,41,1,0
33756,110,225,740,65,150,150,67,24.3971641791,2004,39,2,1,39,3,1
33760,30,450,480,0,390,90,40,7.5,2004,40,1,1,48,3,0
33767,77,210,198,0,340,615,48,32.9375,2004,40,1,1,28,3,0
33780,63,335,752,90,195,5,50,27.168,2004,39,1,2,44,1,2
33781,120,360,675,45,105,135,40,19.23075,2004,38,1,1,33,1,5
33786,120,450,600,0,60,210,40,17.78825,2004,43,2,1,45,3,1
33790,130,435,530,60,285,0,40,18.75,2004,40,2,2,33,1,2
33796,130,500,290,250,125,145,45,35,2004,44,2,1,52,3,0
33799,105,465,750,0,60,60,60,19.2166666667,2004,39,1,1,43,1,1
33802,30,540,495,0,290,85,40,16.82675,2004,39,1,1,39,3,0
33810,35,450,705,40,120,90,40,8.45625,2004,39,2,2,29,3,1
33812,50,480,445,0,345,120,40,23,2004,39,2,2,59,1,0
33814,60,360,540,0,420,60,40,14.423,2004,39,1,1,34,2,0
33817,129,600,50,172,319,170,45,51.282,2004,43,1,2,56,3,0
33818,212,478,450,67,166,67,40,12.40375,2004,39,2,1,57,3,0
33822,35,330,960,30,60,25,80,1.73075,2004,34,2,1,48,1,2
33823,60,825,375,0,165,15,80,13.75,2004,40,1,1,41,1,2
33824,107,371,480,17,375,90,45,17.9486666667,2004,43,2,1,31,1,0
33825,60,430,650,0,270,30,50,19.846,2004,40,1,1,51,3,0
33831,130,560,60,25,450,215,40,22.95,2004,39,1,1,36,3,0
33834,120,450,570,10,230,60,40,6.75,2004,39,1,1,35,1,3
33835,50,450,700,75,150,15,40,15,2004,43,2,1,46,3,0
33838,60,420,525,0,405,30,40,10,2004,34,1,1,37,3,3
33839,60,360,370,10,550,90,50,23.0768,2004,46,2,1,57,3,0
33842,120,390,600,145,125,60,39,32.0512820513,2004,44,2,1,46,1,1
33850,70,419,510,115,308,18,50,10,2004,39,1,1,74,1,0
33852,40,285,630,45,270,170,50,11.0768,2004,40,2,1,47,3,0
33854,84,464,645,157,60,30,60,25.641,2004,39,2,1,39,3,2
33864,130,535,455,0,105,215,40,15.03,2004,43,2,1,66,1,0
33869,110,425,105,440,300,60,40,50.48075,2004,43,1,1,28,1,2
33870,45,480,540,200,145,30,40,21.6345,2004,44,2,1,30,3,1
33871,82,518,467,69,124,180,40,17.244,2004,39,2,1,51,3,1
33879,90,274,570,31,65,410,50,22.3076,2004,44,1,1,53,1,0
33880,45,525,10,230,550,80,40,25,2004,43,1,1,35,3,0
33884,50,540,530,75,110,135,58,4.8275862069,2004,40,2,1,25,3,0
33889,20,420,530,255,155,60,40,40.3845,2004,44,1,1,26,1,1
33894,97,330,420,178,230,185,35,11.16,2004,39,2,1,50,3,2
33895,60,420,525,235,110,90,50,9.8,2004,37,1,1,45,1,0
33901,60,330,470,20,460,100,39,8,2004,39,2,1,67,3,0
33902,80,435,465,60,304,96,40,34.6,2004,45,2,1,48,1,0
33908,85,570,290,0,205,290,50,17,2004,40,2,1,57,1,0
33912,63,480,485,32,305,75,40,14.423,2004,39,2,1,61,1,1
33915,30,380,800,70,110,50,55,19.2307272727,2004,44,1,1,56,1,0
33919,65,405,795,10,95,70,70,19.1428571429,2004,39,1,1,42,1,1
33926,75,494,465,76,285,45,40,9,2004,39,2,1,22,2,0
33927,126,384,465,154,55,256,40,27.5,2004,44,2,1,58,1,1
33929,55,660,15,45,425,240,40,10,2004,39,2,1,21,3,0
33930,10,570,265,60,505,30,40,10,2004,43,1,1,56,3,0
33938,195,180,300,274,356,135,40,21.875,2004,43,2,1,33,1,1
33940,70,435,650,0,250,35,50,14.6152,2004,39,1,1,37,3,0
33946,135,265,780,60,200,0,55,13.986,2004,39,1,1,45,1,2
33949,90,455,225,125,330,215,50,18.4614,2004,42,2,1,49,3,1
33951,60,360,645,45,265,65,60,11.2178333333,2004,40,1,1,26,1,1
33961,130,420,460,30,320,80,45,14.8717777778,2004,43,2,1,35,1,0
33963,173,423,434,101,102,207,50,11.5384,2004,43,1,1,36,1,1
33975,100,615,120,30,575,0,40,17.78825,2004,43,2,1,46,3,0
33976,160,270,460,155,95,300,48,11.2179166667,2004,39,2,1,47,3,1
33978,100,450,700,60,75,55,60,16.0255,2004,43,2,1,50,1,0
33979,100,560,240,60,420,60,60,32.05,2004,45,1,1,38,1,4
33984,75,390,600,0,315,60,65,29.5856923077,2004,43,1,1,43,1,1
33991,10,480,470,120,310,50,40,5,2004,39,1,2,53,1,0
33992,70,510,40,100,360,360,50,26.1538,2004,39,2,1,48,1,1
33994,100,324,570,329,27,90,40,14,2004,40,2,1,52,3,0
34001,40,510,487,10,350,43,40,16,2004,41,1,1,34,3,0
34005,33,495,542,95,210,65,40,12.89,2004,42,2,2,46,1,0
34009,30,510,465,0,390,45,38,23.2415789474,2004,40,1,2,58,1,0
34015,20,350,540,1,469,60,40,11.35,2004,34,1,2,60,1,0
34016,85,510,680,15,110,40,65,14.2010769231,2004,45,1,1,37,1,3
34020,39,510,481,140,270,0,40,15,2004,40,1,2,54,1,1
34024,40,315,520,45,410,110,40,11.25,2004,39,2,1,64,3,0
34029,26,470,490,128,201,125,40,13.4615,2004,43,2,1,27,1,1
34030,25,450,615,0,305,45,50,16,2004,40,2,2,57,1,0
34031,16,418,473,123,220,190,40,10,2004,39,1,2,42,3,2
34034,30,480,545,190,140,55,40,21.6345,2004,43,1,2,35,1,3
34035,82,460,506,177,185,30,40,17.9325,2004,43,2,1,37,1,3
34036,150,510,495,0,230,55,40,8.5,2004,39,1,2,39,1,2
34038,60,360,360,100,450,110,40,11.90475,2004,46,1,1,49,1,1
34040,205,340,470,140,245,40,40,9.675,2004,41,2,1,50,1,0
34042,60,180,795,0,405,0,86,9.16813953488,2004,41,1,1,30,1,3
34044,30,490,490,25,340,65,60,6.25,2004,40,2,1,61,1,0
34048,0,670,30,380,330,30,35,10.4394285714,2004,43,2,2,39,1,2
34053,112,350,560,115,175,128,40,29.32675,2004,43,2,1,39,1,2
34058,150,450,602,45,120,73,55,14.5,2004,39,2,2,51,1,0
34060,195,480,420,72,65,208,40,48.07675,2004,40,2,1,46,1,1
34063,113,315,467,196,154,195,36,19.7647222222,2004,43,2,1,45,1,2
34064,15,360,935,0,110,20,64,20.733125,2004,40,1,1,34,1,4
34066,46,540,462,110,192,90,60,8.66666666667,2004,34,2,1,33,3,1
34068,240,450,565,0,185,0,60,25.641,2004,44,2,1,52,1,1
34069,146,255,460,72,351,156,40,22,2004,39,2,1,54,3,0
34070,30,390,170,230,390,230,50,22,2004,40,1,1,41,2,4
34073,120,524,435,117,184,60,40,15.8375,2004,42,2,1,34,1,2
34076,95,820,120,240,0,165,44,16.1931818182,2004,39,1,1,36,1,2
34077,95,450,425,310,130,30,35,35.7142857143,2004,44,2,1,45,1,1
34081,95,448,502,13,335,47,43,33.9890697674,2004,43,1,1,61,1,0
34084,37,625,460,105,168,45,40,22.5,2004,43,2,1,25,2,0
34088,105,480,450,60,265,80,40,34.1345,2004,44,1,1,40,1,3
34094,0,750,60,20,430,180,45,21.3673333333,2004,41,1,1,50,3,1
34095,46,448,465,35,392,54,40,20.4425,2004,39,1,1,30,1,0
34097,45,375,478,325,105,112,40,61.0575,2004,44,1,1,39,1,1
34099,47,495,635,45,190,28,50,10.24,2004,39,1,1,37,1,1
34100,10,500,785,0,105,40,45,10.7555555556,2004,39,1,2,25,2,0
34108,95,180,590,329,141,105,52,8.92307692308,2004,39,2,1,26,1,2
34111,80,420,315,30,235,360,70,1.07142857143,2004,40,2,1,20,3,0
34117,0,390,135,510,345,60,70,13.1867142857,2004,41,1,1,50,1,3
34120,59,270,500,125,411,75,53,24.9056603774,2004,39,1,1,56,1,0
34127,92,390,630,113,130,85,36,4.16666666667,2004,41,2,2,35,1,2
34128,27,435,695,17,236,30,49,9.67346938776,2004,40,2,2,53,1,0
34129,40,300,440,330,270,60,40,6.65,2004,40,2,2,44,1,0
34132,169,455,495,92,90,139,40,67.3075,2004,43,1,1,44,1,3
34136,0,330,1020,0,90,0,60,3.846,2004,41,1,2,42,2,1
34138,40,360,450,5,535,50,40,11.53825,2004,39,2,1,56,3,0
34157,70,450,645,0,190,85,40,15,2004,43,2,1,58,3,0
34158,15,495,567,158,185,20,40,11.53825,2004,40,2,1,29,1,1
34159,20,285,995,0,75,65,72,7.47861111111,2004,43,2,2,56,1,0
34166,18,420,510,190,116,186,42,11.9047619048,2004,41,2,2,50,1,0
34172,6,420,477,15,507,15,40,10.06,2004,35,1,2,50,3,0
34176,245,655,240,30,270,0,40,72.11525,2004,44,1,1,43,3,0
34178,74,585,11,220,425,125,55,52.4474545455,2004,43,1,2,56,1,1
34185,115,405,405,163,290,62,40,68.269,2004,44,2,1,47,1,2
34196,60,435,530,175,195,45,70,8.22857142857,2004,43,1,1,53,2,0
34197,70,500,465,265,110,30,40,10.57675,2004,39,1,1,37,1,1
34198,100,465,510,140,170,55,55,8,2004,40,2,1,29,1,2
34208,60,420,470,120,315,55,40,12.3,2004,39,2,1,57,1,0
34212,50,335,580,15,125,335,55,17.4823636364,2004,40,1,1,37,1,1
34214,145,435,245,340,220,55,40,28.846,2004,44,1,1,48,1,2
34215,27,493,724,3,152,41,40,32.2115,2004,43,2,1,62,1,0
34217,190,480,595,60,105,10,40,6.475,2004,35,2,1,46,3,0
34221,90,465,435,0,390,60,45,14.1024444444,2004,43,1,1,24,3,0
34224,8,445,539,20,378,50,40,5.48075,2004,45,1,1,62,1,0
34228,190,520,60,20,545,105,40,43.269,2004,44,2,1,59,1,0
34229,0,520,610,50,255,5,45,32.0511111111,2004,46,1,1,46,1,2
34230,71,469,755,0,130,15,75,10.2564,2004,39,1,2,49,1,0
34235,195,489,460,1,225,70,40,50.48075,2004,44,2,1,50,1,1
34241,35,470,555,30,320,30,40,25,2004,41,1,1,55,3,0
34244,10,140,1260,0,30,0,77,8.74116883117,2004,40,1,1,52,1,2
34245,115,500,630,20,115,60,36,15.2777777778,2004,38,2,2,40,3,0
34249,40,330,520,13,362,175,40,6.923,2004,39,1,2,42,1,1
34252,60,360,495,0,500,25,60,6.66666666667,2004,39,1,1,29,3,0
34260,90,480,465,15,330,60,40,9.23075,2004,32,1,1,32,1,2
34261,57,375,533,45,195,235,46,8.69565217391,2004,34,1,1,26,3,0
34268,90,450,605,67,168,60,43,20.9302325581,2004,43,2,1,48,3,0
34272,150,390,720,30,75,75,50,9.41,2004,43,2,1,39,3,0
34274,61,470,506,15,70,318,40,12.025,2004,42,2,1,49,3,0
34276,50,375,735,20,175,85,58,8.27586206897,2004,39,1,2,62,3,0
34278,202,428,345,90,225,150,40,10.75,2004,39,2,1,33,1,2
34279,80,465,460,35,270,130,40,17.78825,2004,44,2,1,40,1,4
34283,74,415,518,170,215,48,40,16.82675,2004,42,2,1,36,1,1
34286,55,465,485,105,245,85,40,21.6345,2004,44,2,1,31,1,1
34287,79,450,435,10,298,168,35,11.4285714286,2004,39,2,1,19,3,1
34293,35,555,520,170,90,70,46,25.0834782609,2004,40,2,1,29,1,3
34298,30,620,90,595,70,35,35,9.23057142857,2004,40,2,1,34,3,1
34309,105,360,515,115,225,120,65,21.3016923077,2004,44,2,1,52,1,1
34310,90,360,240,135,255,360,55,20.9789090909,2004,44,2,1,31,3,0
34311,115,275,420,272,233,125,35,16.4834285714,2004,40,2,1,34,1,1
34317,124,510,510,150,126,20,43,12.5,2004,39,1,2,40,1,1
34318,60,510,660,45,125,40,40,21,2004,42,2,1,39,3,2
34326,100,390,534,180,221,15,50,.0006,2004,46,2,1,59,3,0
34342,60,475,715,0,160,30,48,14.4166666667,2004,41,1,2,49,3,0
34350,55,395,421,304,165,100,40,14.46,2004,40,2,1,40,3,1
34354,138,328,405,137,285,147,40,24.03825,2004,43,2,1,53,1,1
34359,93,435,567,10,300,35,55,38.4636363636,2004,43,1,1,40,1,2
34360,10,510,380,80,410,50,35,27.4722857143,2004,43,2,1,32,1,0
34361,40,420,600,50,270,60,45,10.0222222222,2004,39,2,1,44,3,1
34362,95,510,655,35,115,30,60,15.3833333333,2004,44,1,1,54,1,2
34364,25,480,725,0,60,150,40,9.7925,2004,40,2,1,21,3,0
34369,75,450,570,15,270,60,65,4.34907692308,2004,44,1,1,33,1,3
34383,55,390,535,0,410,50,40,18.75,2004,36,1,1,38,1,2
34384,75,435,465,0,405,60,40,9,2004,37,1,1,57,1,0
34385,113,385,435,70,140,297,45,19.658,2004,44,2,2,39,1,2
34387,200,360,510,70,240,60,55,13.2865454545,2004,43,2,1,22,3,1
34389,60,495,420,35,400,30,35,21.978,2004,46,1,1,65,1,0
34390,40,500,500,2,333,65,40,33.65375,2004,43,1,1,51,3,1
34391,370,605,180,20,230,35,40,17.5,2004,43,1,1,24,3,0
34400,68,355,475,5,317,220,50,36,2004,43,1,1,46,1,2
34401,30,480,565,0,335,30,40,11,2004,37,1,1,34,1,2
34415,85,420,540,50,230,115,50,34.6152,2004,44,1,1,49,1,2
34418,90,500,465,40,265,80,40,20,2004,39,2,2,56,1,0
34420,0,470,885,0,55,30,40,60,2004,38,1,1,44,1,1
34424,45,455,610,165,95,70,40,35.57675,2004,43,2,1,29,1,1
34431,60,615,455,40,150,120,40,9.02,2004,39,1,1,32,3,2
34435,44,528,430,240,148,50,37,17,2004,39,1,2,40,3,0
34438,95,589,425,6,225,100,40,14.423,2004,40,1,1,20,3,1
34440,50,326,500,20,420,124,40,23,2004,39,2,1,62,3,0
34446,81,559,485,30,255,30,57,16.8689473684,2004,44,1,1,33,2,0
34457,60,510,2,478,290,100,40,31.25,2004,43,2,1,33,1,1
34458,94,179,697,320,30,120,70,5.91428571429,2004,39,2,2,54,1,0
34459,88,477,450,140,205,80,40,11.25,2004,39,1,2,36,1,2
34460,45,380,483,57,345,130,40,10,2004,39,2,1,22,1,2
34463,80,440,375,240,125,180,40,31.73075,2004,43,2,1,50,1,1
34469,45,592,503,0,205,95,40,9.9625,2004,39,2,1,19,3,0
34473,52,275,347,233,278,255,36,29,2004,43,2,1,60,1,0
34474,30,510,495,105,240,60,40,12,2004,43,1,1,31,1,2
34479,80,360,520,5,445,30,40,14.423,2004,39,1,1,45,1,0
34482,18,535,587,45,210,45,48,21.7708333333,2004,43,2,1,29,1,0
34487,40,475,605,265,35,20,55,20.9789090909,2004,43,1,1,33,1,2
34492,50,595,510,30,192,63,50,3.84,2004,39,1,1,19,2,0
34494,0,390,180,145,725,0,40,21.39225,2004,42,1,1,52,1,0
34496,30,490,390,185,280,65,62,3.45403225806,2004,39,2,1,49,3,0
34508,113,450,356,175,249,97,40,26.4,2004,40,2,1,34,1,1
34523,180,445,540,0,150,125,40,14.9,2004,39,2,1,48,3,0
34526,0,480,5,410,545,0,40,30.81725,2004,42,1,1,46,1,2
34534,70,465,465,230,175,35,40,16.3,2004,39,2,2,34,1,2
34536,130,450,630,0,5,225,55,3.63636363636,2004,37,2,2,18,3,0
